OrgID,Name,SourceType
8050,Suny Stonybrook,DischargeFOIA
8060,Suny Upstate Medical University,DischargeFOIA
6660,"Surgem, Llc",DischargeFOIA
100091200,"Surgical Associates of Utica, Quanterion Solutions, Inc.",Breaches
6670,"Surgical Development Systems, Inc.",DischargeFOIA
10580,Sutter Care At Home,DischargeFOIA
100091300,Sutter Gould Medical Foundation (SGMF),Breaches
100091400,"Sutter Healths Alta Bates Summit Medical Center, Sutter Delta Medical Center, Eden Medical Center",Breaches
100091500,Sutter Lakeside Hospital,Breaches
100091600,Sutter Physicians Services (SPS) and Sutter Medical Foundation (SMF),Breaches
10640,Sutter Vna  & Hospice,DischargeFOIA
4120,Swedish Edmonds,DischargeFOIA
4130,Swedish Medical Center,DischargeFOIA
100091700,"Swedish Medical Center, Ballard Campus",Breaches
100091800,Swedish Urology Group,Breaches
100091900,SwedishAmerican Hospital,Breaches
100092000,"SynerMed, Inland Valleys IPA, Inland Empire Health Plan",Breaches
100092100,Systematic Automation Inc,Breaches
4690,"Tabas & Rosen, P.C. Attorneys At Law",DischargeFOIA
8070,Tacoma Community College,DischargeFOIA
4140,Tacoma General Allenmore/Mary Bridge,DischargeFOIA
5250,Tacoma Pierce Health Department,DischargeFOIA
10220,"Tactix Estate Advisors,Llc",DischargeFOIA
100092200,Tallahassee Memorial HealthCare,Breaches
9910,Tampa Bay Business Journal,DischargeFOIA
100092300,"Target America Inc., University of California, San Francisco (UCSF)",Breaches
100092400,Tax Matters,Breaches
6680,"Taylor Feldman Group, Llc",DischargeFOIA
10470,Tbs (Therapeutic Behavioral Services),DischargeFOIA
100092500,Temple Community Hospital,Breaches
8080,Temple University,DischargeFOIA
100092600,Temple University School of Medicine,Breaches
100092700,Tenet Healthcare Corporation,Breaches
100092800,TennCare,Breaches
100092900,"TennCare, New Mexico Human Services Department",Breaches
100093000,Tennessee Department of Human Services,Breaches
8090,Tennessee State University,DischargeFOIA
8100,Texas A&M Health Science Center - Rchi,DischargeFOIA
100093100,Texas Childrens Hospital and Baylor College of Medicine,Breaches
100093200,Texas Department of Assistive and Rehabilitative Services,Breaches
100093300,Texas Department of Health and Human Services,Breaches
100093400,Texas Department of Health and Human Services,Breaches
100093500,Texas Health and Human Services,Breaches
100093600,Texas Health Arlington Memorial Hospital,Breaches
710,"Texas Health Care Information Collection, Center for Health Statistics, Texas Department of State Health Services",DischargeSurvey
100093700,Texas Health Harris Methodist Hospital Azle,Breaches
100093800,"Texas Health Presbyterian Hospital Flower Mound, Texas Health Partners",Breaches
4150,Texas Health Resources,DischargeFOIA
11130,Texas Hospital Associates,DischargeFOIA
100093900,Texas Insurance Claims Services,Breaches
8110,"Texas Tech University Health Science Center, Paul L. Foster School Of Medicine",DischargeFOIA
100094000,Texas Tech University Health Sciences Center (TTUHSC),Breaches
100094100,Texas Veterans Commission,Breaches
4160,Texoma Medical Center,DischargeFOIA
6690,The Advisory Board Company,DischargeFOIA
6700,The Boston Consulting Group,DischargeFOIA
100094200,"The Brigham, Womens/Faulkner Hospital",Breaches
6710,The Camden Group,DischargeFOIA
8120,"The Center for Health Policy, Planning and Research, University of New England",DischargeFOIA
100094300,The Center for Neurosciences,Breaches
260,The Chartis Group,DischargeFOIA
100094400,The Childrens Center,Breaches
9920,The Dallas Morning News,DischargeFOIA
180,The Delta Group,DischargeFOIA
9930,"The Girvin Group, Inc.",DischargeFOIA
100094500,"The Guidance Center of Westchester, Inc.",Breaches
100094600,The Health Plan of San Mateo (HPSM),Breaches
10340,The Human Capital Resources Group,DischargeFOIA
6720,The Indago Group,DischargeFOIA
5320,The Jackson Laboratory,DischargeFOIA
100094700,The Kent Center,Breaches
100094800,The Lexington VA Medical Center,Breaches
6730,The Margolin Group,DischargeFOIA
100094900,The Medical Center,Breaches
9250,The Medstat Group,DischargeFOIA
4170,The Methodist Hospital System,DischargeFOIA
100095000,The Neighborhood Christian Clinic,Breaches
100095100,The Nemours Foundation,Breaches
9940,The News Tribune,DischargeFOIA
5260,The Northeast Center For Agriculture Health,DischargeFOIA
8130,The Paul F. Lazarsfeld Center For The Social Scien,DischargeFOIA
9950,The Philadelphia Inquier/Health & Scie Tom Avril,DischargeFOIA
9960,The San Luis Obispo Tribune,DischargeFOIA
9540,"The Sonata Group, Llc",DischargeFOIA
9970,The Star Ledger,DischargeFOIA
100095200,"The Surgeons of Lake County, LLC",Breaches
9980,The Times Record,DischargeFOIA
10260,The United Network For The Recrtmnt Of Trans Prof.,DischargeFOIA
8140,The Urban Institute,DischargeFOIA
100095300,The VA Caribbean Healthcare System,Breaches
100095400,Thomas Jefferson University Hospitals,Breaches
100095500,Thomas Jefferson University Hospitals,Breaches
100095600,Thomas Jefferson University Hospitals (TJUH),Breaches
9550,"Thomas, Howell, Ferguson, P.A.",DischargeFOIA
6740,Thomson Healthcare,DischargeFOIA
9990,Thomson Reuters,DischargeFOIA
10000,"Thomson Reuters(Solucient, Llc)",DischargeFOIA
10010,Thomson Reuters/Hcup Liaison For Ca,DischargeFOIA
5270,Thurston County Public Health & Social Services,DischargeFOIA
6750,Titan Health Corporation,DischargeFOIA
4180,Titus Regional Medical Center,DischargeFOIA
100095700,Titus Regional Medical Center (TRMC),Breaches
100095800,Titus Regional Medical Center (TRMC),Breaches
100095900,Titus Regional Medical Center (TRMC),Breaches
8150,Tobb University Of Economics And Technology (Turkey),DischargeFOIA
100096000,Tomah Memorial Hospital,Breaches
8160,Torrance Memorial Medical Center,DischargeFOIA
220,Total Benchmark Solution,DischargeFOIA
100096100,Town Council of Chapel Hill,Breaches
1100,"Toyon Associates, Inc.",DischargeFOIA
100096200,"Transamerica Financial Life Insurance Company, Aegon Insurance Group",Breaches
8170,"Treasure Coast Health Council, Inc.",DischargeFOIA
100096300,Treatment Services Northwest,Breaches
270,Treo Solutions,DischargeFOIA
4190,Tri State Memorial Hospital,DischargeFOIA
100096400,Tri-City Medical Center,Breaches
6760,Tribrook Healthcare Consultants,DischargeFOIA
1670,Tricare Interactive,DischargeFOIA
100096500,TRICARE Management Activity,Breaches
100096600,"TRICARE Management Activity (formerly Civilian Health and Medical Program of the Uniformed Services, CHAMPUS), Science Applications International Corporation (SAIC)",Breaches
100096700,Tricounty Behavioral Health Clinic,Breaches
100096800,Trinity Medical Center (Montclair Baptist Medical Center),Breaches
100096900,"Triple-C, Inc. (TCI), Triple-S Salud, Inc. (TSS)",Breaches
100097000,Triumph LLC,Breaches
100097100,"Troy Regional Medical Center (TRMC), Southern Records Management Inc.",Breaches
10020,True North Custom Media,DischargeFOIA
90,Truven Health Analytics,DischargeFOIA
6770,Truven/Thomson  Reuters,DischargeFOIA
6780,Tsuga Statistical Analysis Services Llc,DischargeFOIA
100097200,Tuba City Regional Health Care Corporation,Breaches
8180,"Tufts University, Dept Of Economics",DischargeFOIA
8190,"Tulane University, Economics",DischargeFOIA
100097300,"Tuolumne General Medical, PHNS (now under ConJoin Group)",Breaches
100097400,U.S. Department of Defense,Breaches
100097500,"U.S. Department of Veterans Affairs, VA Medical Center",Breaches
100097600,U.S. Military Veterans,Breaches
9560,Ubs Investment Research,DischargeFOIA
100097700,UCLA Health System,Breaches
100097800,UCLA Medical Center,Breaches
100097900,Union Security Insurance Company,Breaches
100098000,Uniontown Hospital,Breaches
230,United BioSource,DischargeFOIA
100098100,"United Healthcare (UnitedHealthcare), Deere and Company",Breaches
100098200,United Healthcare Inc.,Breaches
100098300,"United Healthcare Inc., Futurity First Insurance Group",Breaches
100098400,United HealthGroup,Breaches
100098500,United HealthGroup,Breaches
100098600,"United HomeCare Services, Inc., United Home Care Services of Southwest Florida, LLC",Breaches
10650,United Medical Corporation,DischargeFOIA
1110,"United Surgical Partners International, Inc.",DischargeFOIA
100098700,UnitedHealth Group,Breaches
100098800,UnitedHealthcare (United Health Group Plan),Breaches
8200,Univeristy Of California La/Charles R Drew Univ Of Medicine & Science Med,DischargeFOIA
100098900,Universal American Action Network,Breaches
100099000,Universal Medical Center,Breaches
8210,University At Albany School Of Public Health,DischargeFOIA
100099100,University Community Hospital,Breaches
100099200,University Health Care,Breaches
6900,University Healthsystem Consortium,DischargeFOIA
100099300,University Hospital,Breaches
4200,University Medical Center,DischargeFOIA
100099400,University Medical Center,Breaches
4210,University Medical Center Of El Paso,DischargeFOIA
100099500,University Medical Clinics,Breaches
100099600,"University MRI Diagnostic Center, Holy Cross Hospital, North Ridge Medical Center, and Oncology and Hematology Associates of West Broward",Breaches
8220,University Of Alabama,DischargeFOIA
100099700,University of Alabama,Breaches
100099800,University of Alabama,Breaches
8230,"University of Arizona, Economics Department",DischargeFOIA
8240,University Of Arkansas For Medical Sciences,DischargeFOIA
100099900,University of Arkansas for Medical Sciences,Breaches
100100000,University of Arkansas for Medical Sciences (UAMS),Breaches
100100100,University of Arkansas for Medical Sciences (UAMS),Breaches
8250,University Of British Columbia Dept Of Obs & Gyn,DischargeFOIA
8260,"University Of Ca, Riverside",DischargeFOIA
8270,University Of California Berkeley,DischargeFOIA
8280,University Of California Davis,DischargeFOIA
100100200,University of California Davis (UCD) Medical Center,Breaches
8290,University Of California Davis Division Of General Medicine,DischargeFOIA
8300,University Of California Davis Health System,DischargeFOIA
8310,University Of California Davis Medical Center,DischargeFOIA
8320,University Of California Davis School Of Medicine,DischargeFOIA
8330,University Of California Irvine,DischargeFOIA
8340,"University Of California Irvine Dept Of Planning, Policy And Design",DischargeFOIA
8350,University Of California Irvine Medical Center,DischargeFOIA
8360,University Of California Irvine School Of Medicine,DischargeFOIA
8370,University Of California Los Angeles,DischargeFOIA
100100300,University of California Los Angeles (UCLA) Health System,Breaches
8380,"University Of California Merced School Of Ss, Humanities & Arts",DischargeFOIA
8390,University Of California San Diego,DischargeFOIA
8400,University Of California San Diego Dept. Of Surgery,DischargeFOIA
8410,University Of California San Diego Medical Center Emergency Medicine,DischargeFOIA
8420,University Of California San Francisco  Medical Center,DischargeFOIA
8430,University Of California San Francisco General Pediatrics,DischargeFOIA
8440,University Of California Santa Cruz,DischargeFOIA
8450,"University Of California, Berkeley",DischargeFOIA
100100400,"University of California, Berkeley",Breaches
100100500,"University of California, Irvine Medical Center",Breaches
8460,"University Of California, San Francisco",DischargeFOIA
100100600,"University of California, San Francisco (UCSF)",Breaches
100100700,"University of California, San Francisco (UCSF) School of Medicine",Breaches
8470,University Of Californiala,DischargeFOIA
8480,University Of Central Florida,DischargeFOIA
8490,University Of Chicago,DischargeFOIA
100100800,University of Chicago Hospital,Breaches
100100900,"University of Colorado, Boulder",Breaches
4220,University of Connecticut Health Center,DischargeFOIA
100101000,University of Connecticut Health Center,Breaches
8500,University Of Florida,DischargeFOIA
100101100,University of Florida,Breaches
100101200,University of Florida,Breaches
100101300,University of Florida College of Dentistry,Breaches
8510,University Of Florida College Of Medicine,DischargeFOIA
100101400,University of Florida College of Medicine,Breaches
8520,"University Of Florida, College Of Dentistry",DischargeFOIA
100101500,"University of Florida, Health Sciences Center, ChartOne",Breaches
100101600,"University of Houston College of Optometry Clinic, La Nueva Casa de Amigos Eye Clinic",Breaches
8530,University Of Idaho,DischargeFOIA
100101700,University of Iowa Department of Psychology,Breaches
100101800,University of Iowa Hospitals and Clinics,Breaches
100101900,University of Kentucky HealthCare,Breaches
100102000,University of Kentucky HealthCare,Breaches
100102100,University of Kentucky Newborn Screening Program,Breaches
8540,University Of Las Vegas,DischargeFOIA
8550,University Of Leverne,DischargeFOIA
100102200,University of Louisville,Breaches
100102300,University of Maine,Breaches
8560,University Of Maryland,DischargeFOIA
100102400,University of Maryland Medical Center,Breaches
100102500,University of Massachusetts - Amherst,Breaches
100102600,"University of Massachusetts Amherst, University Health Services",Breaches
100102700,"University of Massachusetts, Amherst",Breaches
100102800,University of Medicine and Dentistry of New Jersey,Breaches
8570,University Of Medicine Dentistry New Jersey School Of Public Health,DischargeFOIA
8580,University Of Memphis,DischargeFOIA
100102900,University of Miami,Breaches
100103000,University of Miami Health System,Breaches
8590,University Of Miami Miller School Of Medicine,DischargeFOIA
100103100,University of Miami Miller School of Medicine,Breaches
4230,"University Of Miami, Sylvester Cancer Center",DischargeFOIA
8600,University Of Michigan,DischargeFOIA
100103200,University of Michigan School of Nursing,Breaches
8610,University Of Minnesota,DischargeFOIA
100103300,University of Minnesota Reproductive Medicine Center,Breaches
100103400,University of Mississippi Medical Center (UMMC),Breaches
100103500,University of Mississippi Medical Center and Mississippi State Department of Health,Breaches
8620,University Of Missouri - Cares,DischargeFOIA
100103600,University of Missouri Health Care,Breaches
100103700,"University of Missouri, Coventry Health Care",Breaches
100103800,University of Nevada,Breaches
8630,"University Of Nevada, Reno",DischargeFOIA
8640,"University of New England, College of Pharmacy, Department of Pharmacy Practice",DischargeFOIA
8650,"University of New England, The Center for Community and Public Health",DischargeFOIA
8660,University of New Hampshire,DischargeFOIA
100103900,"University of North Carolina, Chapel Hill",Breaches
8670,"University Of North Carolina, Charlotte",DischargeFOIA
8680,"University Of North Texas, Health Science Center, School Of Public Health",DischargeFOIA
100104000,"University of Oklahoma-Tulsa Neurology Clinic, Neurology Services of Oklahoma, LLC",Breaches
8690,University Of Pennsylvania,DischargeFOIA
8700,"University Of Pennsylvania, School Of Medicine",DischargeFOIA
